COD_ORGAO, SGL_ORGAO, MES, ANO, COD_UNIDADE_GOV, SGL_UNIDADE_GOV, COD_FONTE_RECURSO, NOM_FONTE_RECURSO, COD_NATUREZA, VL_ARRECADADA 
"19302","EMSETUR","1","2015","193021","EMSETUR        ","101000014","Contrapartida do Convênio EXECUÇÃO DO PLANO DE MARKETING DO DESTINO - 724578/2009","13250199","21.83"
"19302","EMSETUR","1","2015","193021","EMSETUR        ","224005025","Convênio MERCADO INTERNACIONAL DE TURISTAS - 792500/2013","13250199","7699.54"
"19302","EMSETUR","1","2015","193021","EMSETUR        ","224005024","Convênio CAMPANHA DE PROMOÇÃO DO TURISMO NO MERCAD - 788324/2013","13250199","183.67"
"19302","EMSETUR","1","2015","193021","EMSETUR        ","224000330","Convênio CAPTAÇÃO DE VÔOS FRETADOS DO CHILE PARA S - 72100.000688/2012-52","13250199","3310.44"
"19302","EMSETUR","1","2015","193021","EMSETUR        ","270000000","Recursos Diretamente Arrecadados","13250199","257.72"
"19302","EMSETUR","1","2015","193021","EMSETUR        ","224000014","Convênio EXECUÇÃO DO PLANO DE MARKETING DO DESTINO - 724578/2009","13250199","21.83"
"19302","EMSETUR","1","2015","193021","EMSETUR        ","120000014","Contrapartida do Convênio EXECUÇÃO DO PLANO DE MARKETING DO DESTINO - 724578/2009","13250199","575.96"
"19302","EMSETUR","1","2015","193021","EMSETUR        ","270000000","Recursos Diretamente Arrecadados","13110000","45212.77"
"19302","EMSETUR","1","2015","193021","EMSETUR        ","120005024","Contrapartida do Convênio CAMPANHA DE PROMOÇÃO DO TURISMO NO MERCAD - 788324/2013","13250199","16.48"
"19203","FAPITEC","1","2015","192031","FAPITEC        ","120000362","Contrapartida do Convênio PROGRAMA DE APOIO À INOVAÇÃO NAS EMPRESAS - 0513016100","13250199","155.22"
"19203","FAPITEC","1","2015","192031","FAPITEC        ","224000053","Convênio PROGRAMA DE APOIO A NUCLEO DE EXCELENCIA- - 700417/2008","13250199","857.21"
"19203","FAPITEC","1","2015","192031","FAPITEC        ","224000363","Convênio PROGRAMA DE APOIO À INOVAÇÃO TECNOLÓGICA  - 01.13.0160.00","13250199","484.99"
"19203","FAPITEC","1","2015","192031","FAPITEC        ","120000053","Contrapartida do Convênio PROGRAMA DE APOIO A NUCLEO DE EXCELENCIA- - 700417/2008","13250199","630.11"
"19203","FAPITEC","1","2015","192031","FAPITEC        ","120000054","Contrapartida do Convênio PROGRAMA APOIO A NUCLEOS EMERGENTES DE PE - 746740/2010","13250199","445.62"
"19203","FAPITEC","1","2015","192031","FAPITEC        ","120000055","Contrapartida do Convênio PROGRAMA DE INFRA-ESTRUTURA PARA JOVENS P - 739182/2010","13250199","801.27"
"19203","FAPITEC","1","2015","192031","FAPITEC        ","120000348","Contrapartida do Convênio APOIAR PROJETOS DE INSTITUIÇÕES FEDERAIS  - 53000.050027/2012-51","13250199","301.15"
"19203","FAPITEC","1","2015","192031","FAPITEC        ","120000351","Contrapartida do Convênio GESTÃO COMPARTILHADA EM SAÚDE (PPSUS) - 61.0019/2012-0","13250199","156.1"
"19203","FAPITEC","1","2015","192031","FAPITEC        ","224000348","Convênio APOIAR PROJETOS DE INSTITUIÇÕES FEDERAIS  - 53000.050027/2012-51","13250199","3386.02"
"19203","FAPITEC","1","2015","192031","FAPITEC        ","224000351","Convênio GESTÃO COMPARTILHADA EM SAÚDE (PPSUS) - 61.0019/2012-0","13250199","2890.63"
"19203","FAPITEC","1","2015","192031","FAPITEC        ","224000362","Convênio PROGRAMA DE APOIO À INOVAÇÃO NAS EMPRESAS - 0513016100","13250199","199.77"
"19203","FAPITEC","1","2015","192031","FAPITEC        ","224000054","Convênio PROGRAMA APOIO A NUCLEOS EMERGENTES DE PE - 746740/2010","13250199","163.26"
"24403","FEAS","1","2015","244031","FEAS           ","229000000","Transferência de Recursos do FNAS","13250110","64197.38"
"14401","FEHIS","1","2015","144011","FHIS           ","224000224","Convênio FHIS - 233.627-82/2007","13250199","599.74"
"14401","FEHIS","1","2015","144011","FHIS           ","224000225","Convênio FNHIS - 233.631-41/2007","13250199","1516.08"
"14401","FEHIS","1","2015","144011","FHIS           ","224000226","Convênio PAC/FNHIS - 233633-60/2007","13250199","743.86"
"14401","FEHIS","1","2015","144011","FHIS           ","224000241","Convênio FNHIS - 251202-32/2008","13250199","6600.59"
"14401","FEHIS","1","2015","144011","FHIS           ","224000234","Convênio FNHIS - 249926-45/2008","13250199","2750.22"
"14401","FEHIS","1","2015","144011","FHIS           ","224000235","Convênio FNHIS - 249927-50/2008","13250199","1505.11"
"14401","FEHIS","1","2015","144011","FHIS           ","224000236","Convênio FNHIS - 249928-64/2008","13250199","3348.69"
"14401","FEHIS","1","2015","144011","FHIS           ","224000239","Convênio FNHIS - 249932-23/2008","13250199","2059.39"
"14401","FEHIS","1","2015","144011","FHIS           ","130000000","Recursos para o Fundo de Combate a Pobreza","13250299","11190.29"
"14401","FEHIS","1","2015","144011","FHIS           ","224000233","Convênio FNHIS - 249925-31/2008","13250199","3039.81"
"20401","FES","1","2015","204011","FES            ","223000342","Convênio REFORMA DAS INSTALAÇÕES FÍSICAS DO PRONTO - 0389554-19/2012","13250199","2177.28"
"20401","FES","1","2015","204011","FES            ","223000365","Convênio TELESSAUDE - 45775/2011","13250199","782.61"
"20401","FES","1","2015","204011","FES            ","223000366","Convênio EDUCAÇÃO  DOS PROFISSIONAIS DA SAÚDE - 45090/2012","13250199","1583.98"
"20401","FES","1","2015","204011","FES            ","223000367","Convênio EDUCAÇÃO PERMANENTE DOS PROFISSIONAIS DA  - 45112/2012","13250199","5447.2"
"20401","FES","1","2015","204011","FES            ","223000368","Convênio QUALIFICAÇÃO PERMANENTE DOS PROFISSIONAIS -","13250199","2576.66"
"20401","FES","1","2015","204011","FES            ","223000341","Convênio REFORMA E READEQUAÇÃO DO SISTEMA DE REFRI - 0389555-24/2012","13250199","1974.59"
"20401","FES","1","2015","204011","FES            ","223000340","Convênio REFORMA DO HEMOCENTRO CORRDENADOR - 0398986-28/2012","13250199","2574.86"
"20401","FES","1","2015","204011","FES            ","223000339","Convênio REFORMA, ATUALIZAÇÃO TECNOLÓGICA E MODERN - 0389556-38/2012","13250199","4254.7"
"20401","FES","1","2015","204011","FES            ","290000295","Contrapartida do Convênio APOIO DE CRIANÇA E ADOLESCENTE - 0374127-17/2011","13250199","96902.34"
"20401","FES","1","2015","204011","FES            ","102000000","Receitas e Transferências de Impostos - Saúde","13250103","48770.24"
"20401","FES","1","2015","204011","FES            ","223000317","Convênio ATENÇÃO BÁSICA SAÚDE - 0280556-26/2008","13250199","2173.61"
"20401","FES","1","2015","204011","FES            ","223000316","Convênio ATENÇÃO BÁSICA SAÚDE - 0280555-12/2008","13250199","506.3"
"20401","FES","1","2015","204011","FES            ","223000296","Convênio HOSPITAL DE CANCER - 0374150-152011","13250199","183098.3"
"20401","FES","1","2015","204011","FES            ","223000294","Convênio SAÚDE DA MULHER - 0374085-17/2011","13250199","278.06"
"20401","FES","1","2015","204011","FES            ","223000293","Convênio SAÚDE DA MULHER - 0374084-02/2011","13250199","556.11"
"20401","FES","1","2015","204011","FES            ","223000292","Convênio AMPLIAÇÃO DE UNIDADE DE SAÚDE - 0373976-79/2011","13250199","1867.46"
"20401","FES","1","2015","204011","FES            ","223000291","Convênio AMPLIAÇÃO DE UNIDADE DE SAÚDE - 0374013-41/2011","13250199","1946.39"
"20401","FES","1","2015","204011","FES            ","223000290","Convênio REFORMA DE UNIDADE DE SAÚDE - 0374015-61/2011","13250199","209.13"
"20401","FES","1","2015","204011","FES            ","223000289","Convênio REFORMA DE UNIDADE DE HEMATOLOGIA E HEMOT - 0374029-21/2011","13250199","728.26"
"20401","FES","1","2015","204011","FES            ","223000288","Convênio REFORMA HOSPITALAR - 0374092-09/2011","13250199","261.41"
"20401","FES","1","2015","204011","FES            ","223000110","Convênio FORTALECER SISTEMA ÚNICO DE SAÚDE - 2061/2008","13250199","424.44"
"20401","FES","1","2015","204011","FES            ","223000108","Convênio FORTALECER SISTEMA ÚNICO DE SAÚDE - 2775/2007","13250199","5931.03"
"20401","FES","1","2015","204011","FES            ","223000005","Convênio PROGRAMA MAIS SAÚDE - 2257-2008","13250199","30003.06"
"20401","FES","1","2015","204011","FES            ","223000004","Convênio APOIO TÉCNICO E FINANCEIRO - 2130/2008","13250199","1293.03"
"20401","FES","1","2015","204011","FES            ","223000003","Convênio APOIO TÉCNICO E FINANCEIRO - 2060-2008","13250199","326.71"
"20401","FES","1","2015","204011","FES            ","223000002","Convênio APOIO TÉCNICO FINANCEIRO - 2018-2008","13250199","241.58"
"20401","FES","1","2015","204011","FES            ","223000001","Convênio FORTALECIMENTO DO SISTEMA ÚNICO DE SAÚDE  - 901/2006","13250199","5997.71"
"20401","FES","1","2015","204011","FES            ","214000000","Transferência de Recursos do SUS","17213301","22676142.06"
"20401","FES","1","2015","204011","FES            ","214000000","Transferência de Recursos do SUS","13250103","91740.89"
"37401","FINANPREV","1","2015","374011","FINANPREV      ","101000000","Tesouro - Recursos Ordinários","72102901","574920.27"
"37401","FINANPREV","1","2015","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","12102907","13682359.85"
"37401","FINANPREV","1","2015","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","72102902","11028711.99"
"37401","FINANPREV","1","2015","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","12109901","12835122.6"
"37401","FINANPREV","1","2015","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","72102901","23295422.19"
"37401","FINANPREV","1","2015","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","12102908","7168662.8"
"16402","FINATE","1","2015","164021","FINATE         ","270000000","Recursos Diretamente Arrecadados","13250299","262329.9"
"16402","FINATE","1","2015","164021","FINATE         ","270000000","Recursos Diretamente Arrecadados","19119901","715370.93"
"16402","FINATE","1","2015","164021","FINATE         ","270000000","Recursos Diretamente Arrecadados","19311700","255956.31"
"02401","FMTC/SE","1","2015","024011","FMTC/SE        ","270000000","Recursos Diretamente Arrecadados","19194800","11723.35"
"02401","FMTC/SE","1","2015","024011","FMTC/SE        ","270000000","Recursos Diretamente Arrecadados","13250299","17397.7"
"18201","FUNCAP/SE","1","2015","182011","FUNCAP         ","270000000","Recursos Diretamente Arrecadados","16000400","44089.29"
"27401","FUNCART","1","2015","274011","FUNCART        ","270000000","Recursos Diretamente Arrecadados","13250199","17843.49"
"27401","FUNCART","1","2015","274011","FUNCART        ","270000000","Recursos Diretamente Arrecadados","19191500","3672.03"
"24404","FUNCEP","1","2015","244041","FUNCEP         ","130005036","Contrapartida do Convênio MODERNIZAÇÃO DE UNIDADES DE APOIO A DISTR - 790645/2013","13250199","502.88"
"24404","FUNCEP","1","2015","244041","FUNCEP         ","130000364","Contrapartida do Convênio FORTALECIMENTO DO CONSEAN-SE E ADESÃO AO  - 71000.081438/2012-71","13250199","110.05"
"24404","FUNCEP","1","2015","244041","FUNCEP         ","130000314","Contrapartida do Convênio ""MULHERES DA PAZ E PROTEÇÃO DE JOVENS NO  - 771215/2012","13250199","58.29"
"24404","FUNCEP","1","2015","244041","FUNCEP         ","130000000","Recursos para o Fundo de Combate a Pobreza","11130202","6794771.99"
"24404","FUNCEP","1","2015","244041","FUNCEP         ","130000195","Contrapartida do Convênio SEIDS/BNDES/APL - 09.2.1470.1/2010","13250199","3564.31"
"24404","FUNCEP","1","2015","244041","FUNCEP         ","130000263","Contrapartida do Convênio PROGRAMA ACESSO A ALIMENTAÇÃO - 014/2011","13250199","275.28"
"24404","FUNCEP","1","2015","244041","FUNCEP         ","224000263","Convênio PROGRAMA ACESSO A ALIMENTAÇÃO - 014/2011","13250199","2477.47"
"24404","FUNCEP","1","2015","244041","FUNCEP         ","224000195","Convênio SEIDS/BNDES/APL - 09.2.1470.1/2010","13250199","3875.28"
"24404","FUNCEP","1","2015","244041","FUNCEP         ","229000000","Transferência de Recursos do FNAS","13250110","138.04"
"24404","FUNCEP","1","2015","244041","FUNCEP         ","224005036","Convênio MODERNIZAÇÃO DE UNIDADES DE APOIO A DISTR - 790645/2013","13250199","9565.58"
"24404","FUNCEP","1","2015","244041","FUNCEP         ","224000314","Convênio ""MULHERES DA PAZ E PROTEÇÃO DE JOVENS NO  - 771215/2012","13250199","5771.1"
"24404","FUNCEP","1","2015","244041","FUNCEP         ","270000000","Recursos Diretamente Arrecadados","13250199","346.3"
"21402","FUNDECON","1","2015","214021","FUNDECON       ","270000000","Recursos Diretamente Arrecadados","13250299","1756.23"
"24401","FUNDECRIA","1","2015","244011","FUNDECRIA      ","270000000","Recursos Diretamente Arrecadados","13250299","1539.29"
"16403","FUNDODEAVAL","1","2015","164031","FUNDO DE AVAL  ","270000000","Recursos Diretamente Arrecadados","13250299","25598"
"16403","FUNDODEAVAL","1","2015","164031","FUNDO DE AVAL  ","270000000","Recursos Diretamente Arrecadados","11229903","5166.06"
"22401","FUNESP","1","2015","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","19191500","227493.14"
"22401","FUNESP","1","2015","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","16001305","62124.8"
"22401","FUNESP","1","2015","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","16001303","2276.95"
"22401","FUNESP","1","2015","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","11219904","29666.25"
"22401","FUNESP","1","2015","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","16001400","1493795.86"
"22401","FUNESP","1","2015","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","16009902","66532.32"
"37402","FUNPREV","1","2015","374021","FUNPREV        ","270000000","Recursos Diretamente Arrecadados","12102908","229402.09"
"37402","FUNPREV","1","2015","374021","FUNPREV        ","270000000","Recursos Diretamente Arrecadados","12102907","2437407.67"
"37402","FUNPREV","1","2015","374021","FUNPREV        ","270000000","Recursos Diretamente Arrecadados","13250299","7780.48"
"37402","FUNPREV","1","2015","374021","FUNPREV        ","270000000","Recursos Diretamente Arrecadados","72102902","352926.29"
"37402","FUNPREV","1","2015","374021","FUNPREV        ","270000000","Recursos Diretamente Arrecadados","72102901","3380230.51"
"19402","FUNTEC","1","2015","194021","FUNTEC         ","101000000","Tesouro - Recursos Ordinários","25900000","3430.14"
"19402","FUNTEC","1","2015","194021","FUNTEC         ","101000000","Tesouro - Recursos Ordinários","19909999","336"
"21401","FUPEN","1","2015","214011","FUNPEN         ","270000000","Recursos Diretamente Arrecadados","13250299","2898.43"
"21401","FUPEN","1","2015","214011","FUNPEN         ","270000000","Recursos Diretamente Arrecadados","19199900","6573.81"
"15204","IPESAUDE","1","2015","152041","IPESAUDE       ","270000000","Recursos Diretamente Arrecadados","13250299","93109.25"
"15204","IPESAUDE","1","2015","152041","IPESAUDE       ","270000000","Recursos Diretamente Arrecadados","12102907","100241.75"
"15204","IPESAUDE","1","2015","152041","IPESAUDE       ","270000000","Recursos Diretamente Arrecadados","72109901","1607330.71"
"15204","IPESAUDE","1","2015","152041","IPESAUDE       ","270000000","Recursos Diretamente Arrecadados","16000599","1167047.47"
"15204","IPESAUDE","1","2015","152041","IPESAUDE       ","270000000","Recursos Diretamente Arrecadados","13110000","13162188.23"
"15204","IPESAUDE","1","2015","152041","IPESAUDE       ","270000000","Recursos Diretamente Arrecadados","12109902","18197.5"
"19202","ITPS","1","2015","192021","ITPS           ","270000000","Recursos Diretamente Arrecadados","13250199","353.42"
"19202","ITPS","1","2015","192021","ITPS           ","270000000","Recursos Diretamente Arrecadados","16001200","45557.07"
"19202","ITPS","1","2015","192021","ITPS           ","224005002","Convênio COOPERAÇÃO TECNICA FINANCEIRA - INMETRO - 24/2013","13250199","1731.14"
"19201","JUCESE","1","2015","192011","JUCESE         ","270000000","Recursos Diretamente Arrecadados","11222100","327769.75"
"11000","MPE","1","2015","114011","FEMP           ","270000000","Recursos Diretamente Arrecadados","13250299","2167.13"
"11000","MPE","1","2015","111011","MPE            ","270000000","Recursos Diretamente Arrecadados","13250299","1056.34"
"11000","MPE","1","2015","111011","MPE            ","270000000","Recursos Diretamente Arrecadados","19199900","1643.37"
"11000","MPE","1","2015","114011","FEMP           ","270000000","Recursos Diretamente Arrecadados","13110000","866.74"
"10000","PGE","1","2015","101011","PGE            ","270000000","Recursos Diretamente Arrecadados","13250299","239.33"
"25000","PM/SE","1","2015","251011","PMSE           ","270000000","Recursos Diretamente Arrecadados","19191500","171221.45"
"25000","PM/SE","1","2015","251011","PMSE           ","270000000","Recursos Diretamente Arrecadados","11219903","1661285.5"
"25000","PM/SE","1","2015","251011","PMSE           ","270000000","Recursos Diretamente Arrecadados","11219904","40399.26"
"25000","PM/SE","1","2015","251011","PMSE           ","270000000","Recursos Diretamente Arrecadados","19199900","5789"
"14301","PRONESE","1","2015","143011","PRONESE        ","224000092","Convênio CAPACITAÇÃO DOS AGENTES EXECUTORES DO PNC - 707361/2009","13250199","102.1"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","291000384","BIRD - COMBATE A POPREZA RURAL - PCPR II - 7595-BR","13260000","39.49"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","101000000","Tesouro - Recursos Ordinários","13250199","61.8"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","291000399","DOM TÁVORA - PROJ. DESENV. NEGOCIOS RURAIS PEQUENO PRODUTORES - EMP. I-883 - BR","13260000","16445.9"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","101000000","Tesouro - Recursos Ordinários","13260000","132.81"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","120000350","Contrapartida do Convênio KITS DE IRRIGAÇÃO - 4.004.00/2012","13250199","2255.42"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","120000347","Contrapartida do Convênio COMBOIOS DE PERFURAÇÃO NO AMBITO DO PAC-E - 59000.001043/2012-05","13250199","246.22"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","120000345","Contrapartida do Convênio DISTRIBUIÇÃO, ARMAZENAMENTO E PREPARO DOS - 039.9420-05/2012","13250199","28.7"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","120000344","Contrapartida do Convênio DISTRIBUIÇÃO E ARMAZENAMENTO DOS PRODUTOS - 039.9419-78/2012","13250199","11.19"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","120000343","Contrapartida do Convênio DINAMIZAÇÃO DA CADEIA PRODUTIVA DA RIZICU - 039.8803-19/2012","13250199","3.12"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","120000304","Contrapartida do Convênio EQUIPAMENTOS AGRICOLAS/PACATUBA/SE - 0375623-59/2011","13250199","20.19"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","120000303","Contrapartida do Convênio EQUIPAMENTOS AGRÍCOLA/JAPARATUBA/SE - 0375.139-88/2011","13250199","32.9"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","120000301","Contrapartida do Convênio AGRICULTURA FAMILIAR NO MUNICÍPIO DE FREI - 0373637-69/2011","13250199","13.07"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","120000299","Contrapartida do Convênio AGRICULTURA FAMILIAR - 0368021-26/2011","13250199","95.17"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","120000203","Contrapartida do Convênio PRONAT - 279.369-37/2008","13250199","122.65"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","101000246","Contrapartida do Convênio RECUPERAÇÃO DOS MERCADOS MUNICIPAIS - 244008-29/2007","13250199","511.51"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","101000198","Contrapartida do Convênio CADEIA PRODUTIVA DA PESCA - 070/2008","13250199","3341.44"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","101000029","Contrapartida do Convênio AQUISIÇÃO DE TERRAS - 4000/2007","13250199","1256.87"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","120005034","Contrapartida do Convênio CENTRO DE ABASTECIMENTO TERRITORIAL - 398.801-92/2012","13250199","272.68"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","120005029","Contrapartida do Convênio COLONIAS AGRÍCOLAS - 794325/2013","13250199","495.68"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","224000304","Convênio EQUIPAMENTOS AGRICOLAS/PACATUBA/SE - 0375623-59/2011","13250199","204.46"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","224000303","Convênio EQUIPAMENTOS AGRÍCOLA/JAPARATUBA/SE - 0375.139-88/2011","13250199","322.72"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","224000301","Convênio AGRICULTURA FAMILIAR NO MUNICÍPIO DE FREI - 0373637-69/2011","13250199","560.3"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","224000299","Convênio AGRICULTURA FAMILIAR - 0368021-26/2011","13250199","906.76"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","224000246","Convênio RECUPERAÇÃO DOS MERCADOS MUNICIPAIS - 244008-29/2007","13250199","4603.55"
"17000","SEAGRI","1","2015","171011","SEAGRI         ","224000203","Convênio PRONAT - 279.369-37/2008","13250199","1186.04"
