COD_ORGAO, SGL_ORGAO, MES, ANO, COD_UNIDADE_GOV, SGL_UNIDADE_GOV, COD_FONTE_RECURSO, NOM_FONTE_RECURSO, COD_NATUREZA, VL_ARRECADADA 
"19302","EMSETUR","1","2016","193021","EMSETUR        ","224000330","Convênio CAPTAÇÃO DE VÔOS FRETADOS DO CHILE PARA S - 72100.000688/2012-52","13250199","4282.66"
"19302","EMSETUR","1","2016","193021","EMSETUR        ","120005024","Contrapartida do Convênio CAMPANHA DE PROMOÇÃO DO TURISMO NO MERCAD - 788324/2013","13250199","90.59"
"19302","EMSETUR","1","2016","193021","EMSETUR        ","120000014","Contrapartida do Convênio EXECUÇÃO DO PLANO DE MARKETING DO DESTINO - 724578/2009","13250199","774.94"
"19302","EMSETUR","1","2016","193021","EMSETUR        ","224005024","Convênio CAMPANHA DE PROMOÇÃO DO TURISMO NO MERCAD - 788324/2013","13250199","1041.8"
"19302","EMSETUR","1","2016","193021","EMSETUR        ","270000000","Recursos Diretamente Arrecadados","13250199","143.59"
"19302","EMSETUR","1","2016","193021","EMSETUR        ","270000000","Recursos Diretamente Arrecadados","13110000","33654.76"
"19203","FAPITEC","1","2016","192031","FAPITEC        ","224000053","Convênio PROGRAMA DE APOIO A NUCLEO DE EXCELENCIA- - 700417/2008","13250199","78.64"
"19203","FAPITEC","1","2016","192031","FAPITEC        ","224005063","Convênio PPP - 794043/2013","13250199","1598.79"
"19203","FAPITEC","1","2016","192031","FAPITEC        ","224000055","Convênio PROGRAMA DE INFRA-ESTRUTURA PARA JOVENS P - 739182/2010","13250199","105.38"
"19203","FAPITEC","1","2016","192031","FAPITEC        ","224000058","Convênio AÇÃO TRANSVERSAL ESTRUTURANTE - 2008 - 01.08.0498.00","13250199","25732.22"
"19203","FAPITEC","1","2016","192031","FAPITEC        ","224000054","Convênio PROGRAMA APOIO A NUCLEOS EMERGENTES DE PE - 746740/2010","13250199","83.65"
"19203","FAPITEC","1","2016","192031","FAPITEC        ","224005062","Convênio PRONEM - 794017/2013","13250199","3074.59"
"19203","FAPITEC","1","2016","192031","FAPITEC        ","224000363","Convênio PROGRAMA DE APOIO À INOVAÇÃO TECNOLÓGICA  - 01.13.0160.00","13250199","247.7"
"19203","FAPITEC","1","2016","192031","FAPITEC        ","224000362","Convênio PROGRAMA DE APOIO À INOVAÇÃO NAS EMPRESAS - 0513016100","13250199","571.62"
"19203","FAPITEC","1","2016","192031","FAPITEC        ","224000351","Convênio GESTÃO COMPARTILHADA EM SAÚDE (PPSUS) - 61.0019/2012-0","13250199","422.13"
"19203","FAPITEC","1","2016","192031","FAPITEC        ","120000055","Contrapartida do Convênio PROGRAMA DE INFRA-ESTRUTURA PARA JOVENS P - 739182/2010","19229900","66.21"
"19203","FAPITEC","1","2016","192031","FAPITEC        ","120000055","Contrapartida do Convênio PROGRAMA DE INFRA-ESTRUTURA PARA JOVENS P - 739182/2010","13250199","366.96"
"19203","FAPITEC","1","2016","192031","FAPITEC        ","120000054","Contrapartida do Convênio PROGRAMA APOIO A NUCLEOS EMERGENTES DE PE - 746740/2010","13250199","499.15"
"19203","FAPITEC","1","2016","192031","FAPITEC        ","105000058","Contrapartida do Convênio AÇÃO TRANSVERSAL ESTRUTURANTE - 2008 - 01.08.0498.00","13250199","6957.13"
"19203","FAPITEC","1","2016","192031","FAPITEC        ","105000053","Contrapartida do Convênio PROGRAMA DE APOIO A NUCLEO DE EXCELENCIA- - 700417/2008","13250199","507.93"
"19203","FAPITEC","1","2016","192031","FAPITEC        ","101000362","Contrapartida do Convênio PROGRAMA DE APOIO À INOVAÇÃO NAS EMPRESAS - 0513016100","13250199","63.13"
"19203","FAPITEC","1","2016","192031","FAPITEC        ","120000363","Contrapartida do Convênio PROGRAMA DE APOIO À INOVAÇÃO TECNOLÓGICA  -","13250199","245.52"
"19203","FAPITEC","1","2016","192031","FAPITEC        ","120000351","Contrapartida do Convênio GESTÃO COMPARTILHADA EM SAÚDE (PPSUS) - 61.0019/2012-0","13250199","740.75"
"15401","FDRH","1","2016","154011","FDRH           ","270000000","Recursos Diretamente Arrecadados","16009902","39867"
"15401","FDRH","1","2016","154011","FDRH           ","270000000","Recursos Diretamente Arrecadados","13250299","6906.36"
"24403","FEAS","1","2016","244031","FEAS           ","229000000","Transferência de Recursos do FNAS","17213400","149874.4"
"24403","FEAS","1","2016","244031","FEAS           ","229000000","Transferência de Recursos do FNAS","13250299","17102.8"
"14401","FEHIS","1","2016","144011","FHIS           ","224000235","Convênio FNHIS - 249927-50/2008","13250199","880.71"
"14401","FEHIS","1","2016","144011","FHIS           ","224000234","Convênio FNHIS - 249926-45/2008","13250199","3230.02"
"14401","FEHIS","1","2016","144011","FHIS           ","224000233","Convênio FNHIS - 249925-31/2008","13250199","2051.63"
"14401","FEHIS","1","2016","144011","FHIS           ","224000225","Convênio FNHIS - 233.631-41/2007","13250199","1786.89"
"14401","FEHIS","1","2016","144011","FHIS           ","224000236","Convênio FNHIS - 249928-64/2008","13250199","4528.07"
"14401","FEHIS","1","2016","144011","FHIS           ","224000224","Convênio FHIS - 233.627-82/2007","13250199","255.62"
"14401","FEHIS","1","2016","144011","FHIS           ","224000241","Convênio FNHIS - 251202-32/2008","13250199","7469.64"
"14401","FEHIS","1","2016","144011","FHIS           ","130000000","Recursos para o Fundo de Combate a Pobreza","13250299","1.81"
"14401","FEHIS","1","2016","144011","FHIS           ","224000239","Convênio FNHIS - 249932-23/2008","13250199","2526.55"
"20401","FES","1","2016","204011","FES            ","223000317","Convênio ATENÇÃO BÁSICA SAÚDE - 0280556-26/2008","13250199","2523.34"
"20401","FES","1","2016","204011","FES            ","223000339","Convênio REFORMA, ATUALIZAÇÃO TECNOLÓGICA E MODERN - 0389556-38/2012","13250199","5355.53"
"20401","FES","1","2016","204011","FES            ","223000340","Convênio REFORMA DO HEMOCENTRO CORRDENADOR - 0398986-28/2012","13250199","3259.84"
"20401","FES","1","2016","204011","FES            ","223000341","Convênio REFORMA E READEQUAÇÃO DO SISTEMA DE REFRI - 0389555-24/2012","13250199","5361.81"
"20401","FES","1","2016","204011","FES            ","223000342","Convênio REFORMA DAS INSTALAÇÕES FÍSICAS DO PRONTO - 0389554-19/2012","13250199","2756.45"
"20401","FES","1","2016","204011","FES            ","223000365","Convênio TELESSAUDE - 45775/2011","13250199","170.01"
"20401","FES","1","2016","204011","FES            ","223000366","Convênio EDUCAÇÃO  DOS PROFISSIONAIS DA SAÚDE - 45090/2012","13250199","1861.58"
"20401","FES","1","2016","204011","FES            ","223000367","Convênio EDUCAÇÃO PERMANENTE DOS PROFISSIONAIS DA  - 45112/2012","13250199","6401.86"
"20401","FES","1","2016","204011","FES            ","223000368","Convênio QUALIFICAÇÃO PERMANENTE DOS PROFISSIONAIS -","13250199","3352.41"
"20401","FES","1","2016","204011","FES            ","223005059","Convênio AMPLIAÇÃO E FORTALECIMENTO DE AÇÕES E SER - 793020/2013","13250199","1554.61"
"20401","FES","1","2016","204011","FES            ","223005060","Convênio QUALIFICAÇÃO DOS SERVIÇOS DE HEMATOLOGIA  - 792646/2013","13250199","1674.46"
"20401","FES","1","2016","204011","FES            ","223005061","Convênio CAPACITAÇÃO EM ATENÇÃO À SAÚDE DA PESSOA  - 800222/2014","13250199","963.21"
"20401","FES","1","2016","204011","FES            ","214000000","Transferência de Recursos do SUS","13250103","84958.81"
"20401","FES","1","2016","204011","FES            ","214000000","Transferência de Recursos do SUS","17213301","18213716.53"
"20401","FES","1","2016","204011","FES            ","223000001","Convênio FORTALECIMENTO DO SISTEMA ÚNICO DE SAÚDE  - 901/2006","13250199","7874.26"
"20401","FES","1","2016","204011","FES            ","223000003","Convênio APOIO TÉCNICO E FINANCEIRO - 2060-2008","13250199","191.63"
"20401","FES","1","2016","204011","FES            ","223000108","Convênio FORTALECER SISTEMA ÚNICO DE SAÚDE - 2775/2007","13250199","7693.33"
"20401","FES","1","2016","204011","FES            ","223000110","Convênio FORTALECER SISTEMA ÚNICO DE SAÚDE - 2061/2008","13250199","484.54"
"20401","FES","1","2016","204011","FES            ","223000288","Convênio REFORMA HOSPITALAR - 0374092-09/2011","13250199","349.88"
"20401","FES","1","2016","204011","FES            ","223000289","Convênio REFORMA DE UNIDADE DE HEMATOLOGIA E HEMOT - 0374029-21/2011","13250199","589.24"
"20401","FES","1","2016","204011","FES            ","223000290","Convênio REFORMA DE UNIDADE DE SAÚDE - 0374015-61/2011","13250199","279.91"
"20401","FES","1","2016","204011","FES            ","223000291","Convênio AMPLIAÇÃO DE UNIDADE DE SAÚDE - 0374013-41/2011","13250199","2605.05"
"20401","FES","1","2016","204011","FES            ","102000000","Receitas e Transferências de Impostos - Saúde","13250103","6667.25"
"20401","FES","1","2016","204011","FES            ","290000295","Contrapartida do Convênio APOIO DE CRIANÇA E ADOLESCENTE - 0374127-17/2011","13250199","117005.79"
"20401","FES","1","2016","204011","FES            ","223000292","Convênio AMPLIAÇÃO DE UNIDADE DE SAÚDE - 0373976-79/2011","13250199","2499.42"
"20401","FES","1","2016","204011","FES            ","223000293","Convênio SAÚDE DA MULHER - 0374084-02/2011","13250199","667.99"
"20401","FES","1","2016","204011","FES            ","223000294","Convênio SAÚDE DA MULHER - 0374085-17/2011","13250199","174.22"
"20401","FES","1","2016","204011","FES            ","223000296","Convênio HOSPITAL DE CANCER - 0374150-152011","13250199","236175.39"
"20401","FES","1","2016","204011","FES            ","223000315","Convênio ATENÇÃO BÁSICA SAÚDE - 0280554-07/2008","13250199","4042.44"
"37401","FINANPREV","1","2016","374011","FINANPREV      ","101000000","Tesouro - Recursos Ordinários","12102907","100802.06"
"37401","FINANPREV","1","2016","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","12102909","2343164.24"
"37401","FINANPREV","1","2016","374011","FINANPREV      ","101000000","Tesouro - Recursos Ordinários","12102901","3912838.41"
"37401","FINANPREV","1","2016","374011","FINANPREV      ","101000000","Tesouro - Recursos Ordinários","72102906","323696.08"
"37401","FINANPREV","1","2016","374011","FINANPREV      ","101000000","Tesouro - Recursos Ordinários","72102901","5644475.92"
"37401","FINANPREV","1","2016","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","72102901","18278298.48"
"37401","FINANPREV","1","2016","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","12102908","3502162.24"
"37401","FINANPREV","1","2016","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","72102905","1330886.43"
"37401","FINANPREV","1","2016","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","19220700","286.15"
"37401","FINANPREV","1","2016","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","19229900","1380.72"
"37401","FINANPREV","1","2016","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","12102907","21191851.64"
"37401","FINANPREV","1","2016","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","72102902","5387941.91"
"37401","FINANPREV","1","2016","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","13281000","18886.52"
"37401","FINANPREV","1","2016","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","19199900","18989.78"
"37401","FINANPREV","1","2016","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","12102911","866103.08"
"37401","FINANPREV","1","2016","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","12102912","208038.14"
"37401","FINANPREV","1","2016","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","12102901","2703.09"
"37401","FINANPREV","1","2016","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","12102910","877922.83"
"37401","FINANPREV","1","2016","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","72102903","3135156.77"
"37401","FINANPREV","1","2016","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","72102904","1350650.51"
"16402","FINATE","1","2016","164021","FINATE         ","270000000","Recursos Diretamente Arrecadados","19311700","903973.88"
"16402","FINATE","1","2016","164021","FINATE         ","270000000","Recursos Diretamente Arrecadados","19119901","38678.48"
"16402","FINATE","1","2016","164021","FINATE         ","270000000","Recursos Diretamente Arrecadados","13250299","372593.08"
"02401","FMTC/SE","1","2016","024011","FMTC/SE        ","270000000","Recursos Diretamente Arrecadados","13250299","15411.89"
"02401","FMTC/SE","1","2016","024011","FMTC/SE        ","270000000","Recursos Diretamente Arrecadados","19194800","21375.31"
"18201","FUNCAP/SE","1","2016","182011","FUNCAP         ","270000000","Recursos Diretamente Arrecadados","16000400","400"
"27401","FUNCART","1","2016","274011","FUNCART        ","101000000","Tesouro - Recursos Ordinários","13110000","4882.84"
"27401","FUNCART","1","2016","274011","FUNCART        ","101000000","Tesouro - Recursos Ordinários","13250299","4044.34"
"27401","FUNCART","1","2016","274011","FUNCART        ","101000000","Tesouro - Recursos Ordinários","19191500","5070.76"
"27401","FUNCART","1","2016","274011","FUNCART        ","270000000","Recursos Diretamente Arrecadados","13250299","189.05"
"24404","FUNCEP","1","2016","244041","FUNCEP         ","130000195","Contrapartida do Convênio SEIDS/BNDES/APL - 09.2.1470.1/2010","13250199","6063.3"
"24404","FUNCEP","1","2016","244041","FUNCEP         ","130000263","Contrapartida do Convênio PROGRAMA ACESSO A ALIMENTAÇÃO - 014/2011","13250199","323.8"
"24404","FUNCEP","1","2016","244041","FUNCEP         ","130005036","Contrapartida do Convênio MODERNIZAÇÃO DE UNIDADES DE APOIO A DISTR - 790645/2013","13250199","206.75"
"24404","FUNCEP","1","2016","244041","FUNCEP         ","229000000","Transferência de Recursos do FNAS","13250299","275"
"24404","FUNCEP","1","2016","244041","FUNCEP         ","130000000","Recursos para o Fundo de Combate a Pobreza","11130202","4911378.86"
"24404","FUNCEP","1","2016","244041","FUNCEP         ","130000000","Recursos para o Fundo de Combate a Pobreza","13250299","744.91"
"24404","FUNCEP","1","2016","244041","FUNCEP         ","224000314","Convênio ""MULHERES DA PAZ E PROTEÇÃO DE JOVENS NO  - 771215/2012","13250199","0.03"
"24404","FUNCEP","1","2016","244041","FUNCEP         ","224005036","Convênio MODERNIZAÇÃO DE UNIDADES DE APOIO A DISTR - 790645/2013","13250199","3936.62"
"24404","FUNCEP","1","2016","244041","FUNCEP         ","224000195","Convênio SEIDS/BNDES/APL - 09.2.1470.1/2010","13250199","6063.3"
"24404","FUNCEP","1","2016","244041","FUNCEP         ","224000263","Convênio PROGRAMA ACESSO A ALIMENTAÇÃO - 014/2011","13250199","2914.23"
"21402","FUNDECON","1","2016","214021","FUNDECON       ","270000000","Recursos Diretamente Arrecadados","13250299","2122.23"
"24401","FUNDECRIA","1","2016","244011","FUNDECRIA      ","270000000","Recursos Diretamente Arrecadados","13250299","5279.84"
"32401","FUNDEMA/SE","1","2016","324011","FUNDEMA        ","270000000","Recursos Diretamente Arrecadados","13250199","404.9"
"24402","FUNDEPROI","1","2016","244021","FUNDEPROI      ","270000000","Recursos Diretamente Arrecadados","19219900","2000"
"24402","FUNDEPROI","1","2016","244021","FUNDEPROI      ","270000000","Recursos Diretamente Arrecadados","13250299","1026.41"
"16403","FUNDODEAVAL","1","2016","164031","FUNDO DE AVAL  ","270000000","Recursos Diretamente Arrecadados","13250299","38748.06"
"32402","FUNERH","1","2016","324021","FUNERH         ","270000000","Recursos Diretamente Arrecadados","11220800","10586.83"
"32402","FUNERH","1","2016","324021","FUNERH         ","270000000","Recursos Diretamente Arrecadados","13250199","8980.93"
"22401","FUNESP","1","2016","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","16001400","1457365.78"
"22401","FUNESP","1","2016","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","16001303","1501.37"
"22401","FUNESP","1","2016","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","19191500","132382.42"
"22401","FUNESP","1","2016","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","11219904","26555.9"
"22401","FUNESP","1","2016","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","19909999","11516.9"
"22401","FUNESP","1","2016","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","16001305","60318.07"
"22401","FUNESP","1","2016","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","16009902","41535.43"
"37402","FUNPREV","1","2016","374021","FUNPREV        ","270000000","Recursos Diretamente Arrecadados","12102908","412652.67"
"37402","FUNPREV","1","2016","374021","FUNPREV        ","270000000","Recursos Diretamente Arrecadados","12102901","3733.43"
"37402","FUNPREV","1","2016","374021","FUNPREV        ","270000000","Recursos Diretamente Arrecadados","13260000","5354.49"
"37402","FUNPREV","1","2016","374021","FUNPREV        ","270000000","Recursos Diretamente Arrecadados","72102901","2495143.14"
"37402","FUNPREV","1","2016","374021","FUNPREV        ","270000000","Recursos Diretamente Arrecadados","12102907","3527694.51"
"37402","FUNPREV","1","2016","374021","FUNPREV        ","270000000","Recursos Diretamente Arrecadados","13281000","8171105.38"
"37402","FUNPREV","1","2016","374021","FUNPREV        ","270000000","Recursos Diretamente Arrecadados","72102902","634850.26"
"37402","FUNPREV","1","2016","374021","FUNPREV        ","101000000","Tesouro - Recursos Ordinários","12102907","6034.59"
"19402","FUNTEC","1","2016","194021","FUNTEC         ","105000000","Fundo Estadual para o Desenvolvimento Científico e Tecnológico","19220700","3724.94"
"21401","FUPEN","1","2016","214011","FUNPEN         ","270000000","Recursos Diretamente Arrecadados","13250299","2315.96"
"21401","FUPEN","1","2016","214011","FUNPEN         ","270000000","Recursos Diretamente Arrecadados","19199900","16303.75"
"15204","IPESAUDE","1","2016","152041","IPESAUDE       ","270000000","Recursos Diretamente Arrecadados","12109902","6360919.99"
"15204","IPESAUDE","1","2016","152041","IPESAUDE       ","270000000","Recursos Diretamente Arrecadados","16000599","2310909.75"
"15204","IPESAUDE","1","2016","152041","IPESAUDE       ","270000000","Recursos Diretamente Arrecadados","72109901","7028518.61"
"15204","IPESAUDE","1","2016","152041","IPESAUDE       ","101000000","Tesouro - Recursos Ordinários","12109902","8565.61"
"15204","IPESAUDE","1","2016","152041","IPESAUDE       ","270000000","Recursos Diretamente Arrecadados","13250299","788.9"
"15204","IPESAUDE","1","2016","152041","IPESAUDE       ","270000000","Recursos Diretamente Arrecadados","19220700","117.4"
"19202","ITPS","1","2016","192021","ITPS           ","224005002","Convênio COOPERAÇÃO TECNICA FINANCEIRA - INMETRO - 24/2013","13250199","2422.14"
"19202","ITPS","1","2016","192021","ITPS           ","224005002","Convênio COOPERAÇÃO TECNICA FINANCEIRA - INMETRO - 24/2013","17619900","427000"
"19202","ITPS","1","2016","192021","ITPS           ","270000000","Recursos Diretamente Arrecadados","13250299","157.35"
"19202","ITPS","1","2016","192021","ITPS           ","270000000","Recursos Diretamente Arrecadados","16001200","36301.86"
"19201","JUCESE","1","2016","192011","JUCESE         ","270000000","Recursos Diretamente Arrecadados","13250299","2408.83"
"19201","JUCESE","1","2016","192011","JUCESE         ","270000000","Recursos Diretamente Arrecadados","11222100","302390.78"
"11000","MPE","1","2016","114011","FEMP           ","270000000","Recursos Diretamente Arrecadados","13110000","928.56"
"11000","MPE","1","2016","111011","MPE            ","270000000","Recursos Diretamente Arrecadados","13250299","1409.11"
"11000","MPE","1","2016","111011","MPE            ","270000000","Recursos Diretamente Arrecadados","19199900","4075.83"
"11000","MPE","1","2016","114011","FEMP           ","270000000","Recursos Diretamente Arrecadados","13250299","3070.47"
"10000","PGE","1","2016","101011","PGE            ","270000000","Recursos Diretamente Arrecadados","13250299","493.31"
"25000","PM/SE","1","2016","251011","PMSE           ","270000000","Recursos Diretamente Arrecadados","11219903","1435487.25"
"25000","PM/SE","1","2016","251011","PMSE           ","270000000","Recursos Diretamente Arrecadados","11219904","26800.8"
"25000","PM/SE","1","2016","251011","PMSE           ","270000000","Recursos Diretamente Arrecadados","19199900","7922.48"
"25000","PM/SE","1","2016","251011","PMSE           ","270000000","Recursos Diretamente Arrecadados","19191500","247946.99"
"14301","PRONESE","1","2016","143011","PRONESE        ","224000092","Convênio CAPACITAÇÃO DOS AGENTES EXECUTORES DO PNC - 707361/2009","13250199","125.11"
"15000","SEAD","1","2016","151041","SEAD           ","270000000","Recursos Diretamente Arrecadados","13250299","13178.77"
"17000","SEAGRI","1","2016","171011","SEAGRI         ","101000029","Contrapartida do Convênio AQUISIÇÃO DE TERRAS - 4000/2007","13250199","1322.51"
"17000","SEAGRI","1","2016","171011","SEAGRI         ","101000000","Tesouro - Recursos Ordinários","13250299","1424.48"
"17000","SEAGRI","1","2016","171011","SEAGRI         ","291000384","BIRD - COMBATE A POPREZA RURAL - PCPR II - 7595-BR","13250299","53.02"
"17000","SEAGRI","1","2016","171011","SEAGRI         ","291000399","DOM TÁVORA - PROJ. DESENV. NEGOCIOS RURAIS PEQUENO PRODUTORES - EMP. I-883 - BR","13250299","29263.71"
"17000","SEAGRI","1","2016","171011","SEAGRI         ","224000344","Convênio DISTRIBUIÇÃO E ARMAZENAMENTO DOS PRODUTOS - 039.9419-78/2012","13250199","629.39"
"17000","SEAGRI","1","2016","171011","SEAGRI         ","224000345","Convênio DISTRIBUIÇÃO, ARMAZENAMENTO E PREPARO DOS - 039.9420-05/2012","13250199","1614.79"
"17000","SEAGRI","1","2016","171011","SEAGRI         ","224000347","Convênio COMBOIOS DE PERFURAÇÃO NO AMBITO DO PAC-E - 59000.001043/2012-05","13250199","8162.21"
"17000","SEAGRI","1","2016","171011","SEAGRI         ","224005034","Convênio CENTRO DE ABASTECIMENTO TERRITORIAL - 398.801-92/2012","13250199","6203.83"
"17000","SEAGRI","1","2016","171011","SEAGRI         ","224000029","Convênio AQUISIÇÃO DE TERRAS - 4000/2007","13250199","13115.4"
"17000","SEAGRI","1","2016","171011","SEAGRI         ","224000198","Convênio CADEIA PRODUTIVA DA PESCA - 070/2008","13250199","38905.8"
"17000","SEAGRI","1","2016","171011","SEAGRI         ","224000246","Convênio RECUPERAÇÃO DOS MERCADOS MUNICIPAIS - 244008-29/2007","13250199","6163.09"
"17000","SEAGRI","1","2016","171011","SEAGRI         ","224000310","Convênio SISTEMA DE ABASTECIMENTO DE ÁGUA - 27/2012-MI","13250199","50277.58"
"17000","SEAGRI","1","2016","171011","SEAGRI         ","120000344","Contrapartida do Convênio DISTRIBUIÇÃO E ARMAZENAMENTO DOS PRODUTOS - 039.9419-78/2012","13250199","12.84"
