COD_ORGAO, SGL_ORGAO, MES, ANO, COD_UNIDADE_GOV, SGL_UNIDADE_GOV, COD_FONTE_RECURSO, NOM_FONTE_RECURSO, COD_NATUREZA, VL_ARRECADADA 
"20401","FES","1","2021","204011","FES            ","102000000","Receitas e Transferências de Impostos - Saúde","19909911","25749.95"
"20401","FES","1","2021","204011","FES            ","293000000","Alienação de Bens","22130011","297360"
"20401","FES","1","2021","204011","FES            ","270000000","Recursos Diretamente Arrecadados","11280112","1.14"
"20401","FES","1","2021","204011","FES            ","270000000","Recursos Diretamente Arrecadados","11280111","18988.69"
"20401","FES","1","2021","204011","FES            ","250000000","Recursos de Patrocínios","13210011","193.02"
"20401","FES","1","2021","204011","FES            ","214000000","Transferência de Recursos do SUS","19220611","440"
"20401","FES","1","2021","204011","FES            ","214000000","Transferência de Recursos do SUS","13210011","13697.42"
"20401","FES","1","2021","204011","FES            ","214000000","Transferência de Recursos do SUS","17180321","21929273.85"
"20401","FES","1","2021","204011","FES            ","214000000","Transferência de Recursos do SUS","17180331","826082.22"
"20401","FES","1","2021","204011","FES            ","214000000","Transferência de Recursos do SUS","17180311","12000"
"20401","FES","1","2021","204011","FES            ","214000000","Transferência de Recursos do SUS","24180341","635873"
"20401","FES","1","2021","204011","FES            ","214001000","Enfrentamento da Emergência de Saúde Pública de Importância Internacional Decorrente do Coronavírus","17180321","16867515.74"
"20401","FES","1","2021","204011","FES            ","223000290","Convênio REFORMA DE UNIDADE DE SAÚDE - 0374015-61/2011","13210011","7.1"
"37401","FINANPREV","1","2021","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","13210041","10504.27"
"37401","FINANPREV","1","2021","374011","FINANPREV      ","280000000","Recursos vinculados ao RPPS - Plano Financeiro","12180121","197011.15"
"37401","FINANPREV","1","2021","374011","FINANPREV      ","280000000","Recursos vinculados ao RPPS - Plano Financeiro","72180311","40673334.06"
"37401","FINANPREV","1","2021","374011","FINANPREV      ","280000000","Recursos vinculados ao RPPS - Plano Financeiro","12180131","53741.32"
"37401","FINANPREV","1","2021","374011","FINANPREV      ","280000000","Recursos vinculados ao RPPS - Plano Financeiro","12180311","3144743.37"
"37401","FINANPREV","1","2021","374011","FINANPREV      ","280000000","Recursos vinculados ao RPPS - Plano Financeiro","12180112","120.65"
"37401","FINANPREV","1","2021","374011","FINANPREV      ","280000000","Recursos vinculados ao RPPS - Plano Financeiro","12180111","17059718.59"
"37401","FINANPREV","1","2021","374011","FINANPREV      ","280000000","Recursos vinculados ao RPPS - Plano Financeiro","19909921","75.67"
"37401","FINANPREV","1","2021","374011","FINANPREV      ","270000000","Recursos Diretamente Arrecadados","93210041","-140476.06"
"37401","FINANPREV","1","2021","374011","FINANPREV      ","285000000","Recursos vinculados ao SPSM","12180511","7081645.87"
"16402","FINATE","1","2021","164021","FINATE         ","270000000","Recursos Diretamente Arrecadados","19100112","125536.53"
"16402","FINATE","1","2021","164021","FINATE         ","270000000","Recursos Diretamente Arrecadados","13210011","76163.11"
"16402","FINATE","1","2021","164021","FINATE         ","270000000","Recursos Diretamente Arrecadados","19100114","256909.71"
"16402","FINATE","1","2021","164021","FINATE         ","270000000","Recursos Diretamente Arrecadados","19100111","2835609.13"
"16402","FINATE","1","2021","164021","FINATE         ","270000000","Recursos Diretamente Arrecadados","19100113","512429.13"
"02401","FMTC/SE","1","2021","024011","FMTC/SE        ","270000000","Recursos Diretamente Arrecadados","19100711","23379.34"
"02401","FMTC/SE","1","2021","024011","FMTC/SE        ","270000000","Recursos Diretamente Arrecadados","13210011","2764.93"
"18201","FUNCAP/SE","1","2021","182011","FUNCAP         ","270000000","Recursos Diretamente Arrecadados","13210011","0.61"
"18201","FUNCAP/SE","1","2021","182011","FUNCAP         ","224005102","Convênio MODERNIZAÇÃO DA ORQUESTRA SINFÔNICA DE SE - 842588/2016","13210011","2.14"
"18201","FUNCAP/SE","1","2021","182011","FUNCAP         ","101000000","Tesouro - Recursos Ordinários","13210011","0.03"
"18201","FUNCAP/SE","1","2021","182011","FUNCAP         ","224005152","Convênio V FESTIVAL SERGIPANO DE ARTES CÊNICAS - 878930/2018","13210011","10.24"
"18201","FUNCAP/SE","1","2021","182011","FUNCAP         ","270000000","Recursos Diretamente Arrecadados","16100111","42768.2"
"18201","FUNCAP/SE","1","2021","182011","FUNCAP         ","101005102","Contrapartida do Convênio MODERNIZAÇÃO DA ORQUESTRA SINFÔNICA DE SE - 842588/2016","13210011","0.13"
"18201","FUNCAP/SE","1","2021","182011","FUNCAP         ","101005152","Contrapartida do Convênio V FESTIVAL SERGIPANO DE ARTES CÊNICAS - 878930/2018","13210011","0.03"
"27401","FUNCART","1","2021","274011","FUNCART        ","209000000","Serviços Recreativos e Culturais","13210011","63.77"
"27401","FUNCART","1","2021","274011","FUNCART        ","209000000","Serviços Recreativos e Culturais","19100111","3866.26"
"27401","FUNCART","1","2021","274011","FUNCART        ","209000000","Serviços Recreativos e Culturais","16100111","8939.32"
"24404","FUNCEP","1","2021","244041","FUNCEP         ","130000000","Recursos para o Fundo de Combate a Pobreza","11180222","1799.13"
"24404","FUNCEP","1","2021","244041","FUNCEP         ","130000000","Recursos para o Fundo de Combate a Pobreza","13210011","225930.37"
"24404","FUNCEP","1","2021","244041","FUNCEP         ","130000000","Recursos para o Fundo de Combate a Pobreza","11180221","10392557.08"
"21402","FUNDECON","1","2021","214021","FUNDECON       ","270000000","Recursos Diretamente Arrecadados","13210011","2118.79"
"24401","FUNDECRIA","1","2021","244011","FUNDECRIA      ","250000000","Recursos de Patrocínios","13210011","1757.53"
"32401","FUNDEMA/SE","1","2021","324011","FUNDEMA        ","270000000","Recursos Diretamente Arrecadados","13210011","312.39"
"24402","FUNDEPROI","1","2021","244021","FUNDEPROI      ","250000000","Recursos de Patrocínios","13210011","41.24"
"16403","FUNDODEAVAL","1","2021","164031","FUNDO DE AVAL  ","270000000","Recursos Diretamente Arrecadados","13210011","17560.59"
"16403","FUNDODEAVAL","1","2021","164031","FUNDO DE AVAL  ","270000000","Recursos Diretamente Arrecadados","16100111","5111.58"
"32402","FUNERH","1","2021","324021","FUNERH         ","270000000","Recursos Diretamente Arrecadados","13210011","245.48"
"32402","FUNERH","1","2021","324021","FUNERH         ","106000000","Fundo Estadual de Recursos Hídricos","13450111","16290.89"
"22401","FUNESP","1","2021","224011","FUNESP         ","234000000","Transferência de Recursos do Fundo Nacional de Segurança Pública","13210011","4612.95"
"22401","FUNESP","1","2021","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","11220111","4411.11"
"22401","FUNESP","1","2021","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","16100111","120"
"22401","FUNESP","1","2021","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","16100311","1048.27"
"22401","FUNESP","1","2021","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","13210011","21.65"
"22401","FUNESP","1","2021","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","19909911","117418.88"
"22401","FUNESP","1","2021","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","11280292","1.31"
"22401","FUNESP","1","2021","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","19100111","93871.92"
"22401","FUNESP","1","2021","224011","FUNESP         ","270000000","Recursos Diretamente Arrecadados","11280291","2469053.62"
"21401","FUPEN","1","2021","214011","FUNPEN         ","270000000","Recursos Diretamente Arrecadados","13210011","1269.3"
"21401","FUPEN","1","2021","214011","FUNPEN         ","270000000","Recursos Diretamente Arrecadados","19909911","22729.46"
"21401","FUPEN","1","2021","214011","FUNPEN         ","232000000","Transferência de Recursos do Fundo Penitenciário Nacional","13210011","19873.65"
"21401","FUPEN","1","2021","214011","FUNPEN         ","250000000","Recursos de Patrocínios","17481011","64790"
"21401","FUPEN","1","2021","214011","FUNPEN         ","232000000","Transferência de Recursos do Fundo Penitenciário Nacional","24189911","1002845.97"
"15204","IPESAUDE","1","2021","152041","IPESAUDE       ","270000000","Recursos Diretamente Arrecadados","76300221","2008538.99"
"15204","IPESAUDE","1","2021","152041","IPESAUDE       ","270000000","Recursos Diretamente Arrecadados","16300221","3041869.32"
"15204","IPESAUDE","1","2021","152041","IPESAUDE       ","270000000","Recursos Diretamente Arrecadados","16300211","11751550.2"
"15204","IPESAUDE","1","2021","152041","IPESAUDE       ","270000000","Recursos Diretamente Arrecadados","76300211","1520359.18"
"19202","ITPS","1","2021","192021","ITPS           ","250000000","Recursos de Patrocínios","19909911","273990.09"
"19202","ITPS","1","2021","192021","ITPS           ","250000000","Recursos de Patrocínios","13210011","1740.94"
"19202","ITPS","1","2021","192021","ITPS           ","224005189","Convênio INMETRO -","17181091","236776"
"19202","ITPS","1","2021","192021","ITPS           ","224005189","Convênio INMETRO -","13210011","37.99"
"19202","ITPS","1","2021","192021","ITPS           ","224005002","Convênio COOPERAÇÃO TECNICA FINANCEIRA - INMETRO - 24/2013","13210011","10.54"
"19202","ITPS","1","2021","192021","ITPS           ","270000000","Recursos Diretamente Arrecadados","13210011","475.34"
"19202","ITPS","1","2021","192021","ITPS           ","270000000","Recursos Diretamente Arrecadados","16100411","50888.47"
"19201","JUCESE","1","2021","192011","JUCESE         ","270000000","Recursos Diretamente Arrecadados","11220111","510561.4"
"19201","JUCESE","1","2021","192011","JUCESE         ","293000000","Alienação de Bens","22130011","6120"
"11000","MPE","1","2021","114021","FRBL           ","270000000","Recursos Diretamente Arrecadados","13210011","50.41"
"11000","MPE","1","2021","114021","FRBL           ","270000000","Recursos Diretamente Arrecadados","19100811","1451.16"
"11000","MPE","1","2021","114011","FEMP           ","270000000","Recursos Diretamente Arrecadados","13210011","397.64"
"11000","MPE","1","2021","114011","FEMP           ","270000000","Recursos Diretamente Arrecadados","19100811","4799.99"
"11000","MPE","1","2021","111011","MPE            ","101000000","Tesouro - Recursos Ordinários","13210011","3614.11"
"11000","MPE","1","2021","111011","MPE            ","270000000","Recursos Diretamente Arrecadados","19100111","3692"
"11000","MPE","1","2021","111011","MPE            ","270000000","Recursos Diretamente Arrecadados","13210011","198"
"11000","MPE","1","2021","111011","MPE            ","101000000","Tesouro - Recursos Ordinários","19220611","125.54"
"11000","MPE","1","2021","111011","MPE            ","101000000","Tesouro - Recursos Ordinários","19909911","0.01"
"11000","MPE","1","2021","114011","FEMP           ","270000000","Recursos Diretamente Arrecadados","13100111","2630.61"
"10000","PGE","1","2021","101011","PGE            ","270000000","Recursos Diretamente Arrecadados","13210011","348.24"
"10000","PGE","1","2021","101011","PGE            ","270000000","Recursos Diretamente Arrecadados","19909913","616.29"
"25000","PM/SE","1","2021","251011","PMSE           ","270000000","Recursos Diretamente Arrecadados","13210011","2023.6"
"25000","PM/SE","1","2021","251011","PMSE           ","270000000","Recursos Diretamente Arrecadados","11220111","4410.8"
"25000","PM/SE","1","2021","251011","PMSE           ","270000000","Recursos Diretamente Arrecadados","11280291","2460630.48"
"25000","PM/SE","1","2021","251011","PMSE           ","285000000","Recursos vinculados ao SPSM","12180511","3384666.97"
"25000","PM/SE","1","2021","251011","PMSE           ","270000000","Recursos Diretamente Arrecadados","19100111","84689.61"
"24202","RENASCER","1","2021","242021","RENASCER       ","101000000","Tesouro - Recursos Ordinários","13210011","0.38"
"24202","RENASCER","1","2021","242021","RENASCER       ","293000000","Alienação de Bens","22130011","1880"
"15000","SEAD","1","2021","151041","SEAD           ","224005107","Convênio ACESSO À ÁGUA PARA O CONSUMO HUMANO E ANI - 851092/2017","13210011","1952.69"
"15000","SEAD","1","2021","151041","SEAD           ","224005163","Convênio INFRAESTRUTURA TURÍSTICA - 856609/2017","13210011","604.8"
"15000","SEAD","1","2021","151041","SEAD           ","101000000","Tesouro - Recursos Ordinários","13210011","566.64"
"15000","SEAD","1","2021","151041","SEAD           ","101005163","Contrapartida do Convênio INFRAESTRUTURA TURÍSTICA - 856609/2017","13210011","21.68"
"15000","SEAD","1","2021","151041","SEAD           ","101000000","Tesouro - Recursos Ordinários","19239911","113334.01"
"15000","SEAD","1","2021","151041","SEAD           ","101005107","Contrapartida do Convênio ACESSO À ÁGUA PARA O CONSUMO HUMANO E ANI - 851092/2017","13210011","20.32"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","291000399","DOM TÁVORA - PROJ. DESENV. NEGOCIOS RURAIS PEQUENO PRODUTORES - EMP. I-883 - BR","13210011","906.8"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","291000399","DOM TÁVORA - PROJ. DESENV. NEGOCIOS RURAIS PEQUENO PRODUTORES - EMP. I-883 - BR","19220611","9585.49"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","224005078","Convênio FORTALECIMENTO DA AGRICULTURA FAMILIAR EM - 825740/2015","13210011","13.36"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","224005083","Convênio IMPLANTAÇÃO DE AGROINDÚSTRIAS EM PROJETOS - 823325/2015","13210011","92.12"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","224005092","Convênio CONSTRUÇÃO CENTRO SOCIAL - 103153076/2016","13210011","44.98"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","224005093","Convênio CONSTRUÇÃO CENTRO SOCIAL - 103152959/2016","13210011","18.98"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","224005094","Convênio CONSTRUÇÃO CENTRO SOCIAL - 103400323/2016","13210011","13.99"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","224005095","Convênio FORTALECIMENTO DA AGRICULTURA FAMILIAR - 103152833/2016","13210011","86.48"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","224005096","Convênio REFORMA DO CENTRO DE CAPACITAÇÃO CANUDOS -","13210011","68.53"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","224000198","Convênio CADEIA PRODUTIVA DA PESCA - 070/2008","13210011","24.09"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","224000310","Convênio SISTEMA DE ABASTECIMENTO DE ÁGUA - 27/2012-MI","13210011","292.25"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","224005029","Convênio COLONIAS AGRÍCOLAS - 794325/2013","13210011","87.07"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","101000198","Contrapartida do Convênio CADEIA PRODUTIVA DA PESCA - 070/2008","13210011","2.77"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","101005078","Contrapartida do Convênio FORTALECIMENTO DA AGRICULTURA FAMILIAR EM - 825740/2015","13210011","0.13"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","101005083","Contrapartida do Convênio IMPLANTAÇÃO DE AGROINDÚSTRIAS EM PROJETOS - 823325/2015","13210011","4.6"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","101005092","Contrapartida do Convênio CONSTRUÇÃO CENTRO SOCIAL - 103153076/2016","13210011","0.45"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","101005093","Contrapartida do Convênio CONSTRUÇÃO CENTRO SOCIAL - 103152959/2016","13210011","0.19"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","101005094","Contrapartida do Convênio CONSTRUÇÃO CENTRO SOCIAL - 103400323/2016","13210011","0.14"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","101005095","Contrapartida do Convênio FORTALECIMENTO DA AGRICULTURA FAMILIAR - 103152833/2016","13210011","0.87"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","101005096","Contrapartida do Convênio REFORMA DO CENTRO DE CAPACITAÇÃO CANUDOS -","13210011","1.06"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","101005132","Contrapartida do Convênio PRODUÇÃO AGROECOLOGICA - 850068/2017","13210011","0.27"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","120000310","Contrapartida do Convênio SISTEMA DE ABASTECIMENTO DE ÁGUA - 27/2012-MI","13210011","39.85"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","120005029","Contrapartida do Convênio COLONIAS AGRÍCOLAS - 794325/2013","13210011","8.88"
"17000","SEAGRI","1","2021","171011","SEAGRI         ","101000000","Tesouro - Recursos Ordinários","19220611","55311.27"
"24000","SEASC","1","2021","241131","SEASC          ","270000000","Recursos Diretamente Arrecadados","19909911","393.06"
"24000","SEASC","1","2021","241131","SEASC          ","101000000","Tesouro - Recursos Ordinários","13210011","150.65"
"13000","SECC","1","2021","131011","SECC           ","101000000","Tesouro - Recursos Ordinários","19220611","2997.47"
"19000","SEDETEC","1","2021","191051","SEDETEC        ","101005069","Contrapartida do Convênio IMPLANTAÇÃO E MANUTENÇÃO DO CENTRO VOCACI - 822705/2015","13210011","0.79"
"19000","SEDETEC","1","2021","191051","SEDETEC        ","101005121","Contrapartida do Convênio ROBOTICA E EDUCAÇÃO PROJETO CLOC - 850321/2017","13210011","0.05"
"19000","SEDETEC","1","2021","191051","SEDETEC        ","224005069","Convênio IMPLANTAÇÃO E MANUTENÇÃO DO CENTRO VOCACI - 822705/2015","13210011","30.84"
"19000","SEDETEC","1","2021","191051","SEDETEC        ","224005121","Convênio ROBOTICA E EDUCAÇÃO PROJETO CLOC - 850321/2017","13210011","18.14"
"18000","SEDUC","1","2021","181011","SEDUC          ","250000000","Recursos de Patrocínios","13210011","42.26"
"18000","SEDUC","1","2021","181011","SEDUC          ","123000000","Recursos para Ações do FUNDEB - Remuneração de Depósitos Bancários","13210011","2477"
"18000","SEDUC","1","2021","181011","SEDUC          ","124000000","Receitas de Impostos e de Transferência de Impostos - Educação - Remuneração de Depósitos Bancários","13210011","1446.54"
"18000","SEDUC","1","2021","181011","SEDUC          ","204000000","Recursos do Salário Educação","13210011","16106.91"
"18000","SEDUC","1","2021","181011","SEDUC          ","204000000","Recursos do Salário Educação","17180511","2118365.72"
"18000","SEDUC","1","2021","181011","SEDUC          ","205000000","Outras Transferências de Recursos do FNDE","19220611","4785"
"18000","SEDUC","1","2021","181011","SEDUC          ","205000000","Outras Transferências de Recursos do FNDE","13210011","25290.27"
"18000","SEDUC","1","2021","181011","SEDUC          ","205005128","Convênio INSTRUMENTOS MUSICAIS - PLANO DE AES ARTI - 01947-5/2018","13210011","50.82"
"18000","SEDUC","1","2021","181011","SEDUC          ","205005130","Convênio REALIZAR EVENTOS FORMATIVOS - PLANO DE AE - 00108-3/2018","13210011","1741.32"
"18000","SEDUC","1","2021","181011","SEDUC          ","205005131","Convênio CONAE - PLANO DE AES ARTICULADAS  PAR - 00348-3/2018","13210011","41.54"
"18000","SEDUC","1","2021","181011","SEDUC          ","101000000","Tesouro - Recursos Ordinários","13210011","209.48"
"18000","SEDUC","1","2021","181011","SEDUC          ","205005134","Convênio PLANO DE AES ARTICULADAS-PAR - 201803922-8","13210011","48.4"
"18000","SEDUC","1","2021","181011","SEDUC          ","208000000","Contribuição sobre a Receita de Loterias Esportivas","17189911","162778.18"
"18000","SEDUC","1","2021","181011","SEDUC          ","208000000","Contribuição sobre a Receita de Loterias Esportivas","13210011","1584.35"
"18000","SEDUC","1","2021","181011","SEDUC          ","222000038","Convênio PAR - 658362/2010","13210011","1593.89"
"18000","SEDUC","1","2021","181011","SEDUC          ","222000042","Convênio PAR - 700232/2008","13210011","4546.06"
"18000","SEDUC","1","2021","181011","SEDUC          ","222000250","Convênio PAR - 702416/2010","13210011","14566.8"
"18000","SEDUC","1","2021","181011","SEDUC          ","222005158","Convênio CENSOS DA EDUCAÇÃO BÁSICA - 883737/2019","17181021","25488"
"18000","SEDUC","1","2021","181011","SEDUC          ","222005158","Convênio CENSOS DA EDUCAÇÃO BÁSICA - 883737/2019","13210011","2.12"
"18000","SEDUC","1","2021","181011","SEDUC          ","222005181","Convênio CONTRATO BNDES/EDUCAÇÃO CONECTADA - 18.2.0588.4","13210011","1.36"
"18000","SEDUC","1","2021","181011","SEDUC          ","101005115","Contrapartida do Convênio DELAS - 861772/2017","13210011","128.53"
"18000","SEDUC","1","2021","181011","SEDUC          ","101005116","Contrapartida do Convênio CIRCUITO DAS ESTAÇÕES - 862374/2017","13210011","19.61"
"18000","SEDUC","1","2021","181011","SEDUC          ","101005124","Contrapartida do Convênio QUADRAS ESPORTIVAS - 838380/2016","13210011","3.87"
"18000","SEDUC","1","2021","181011","SEDUC          ","101005125","Contrapartida do Convênio ESTÁDIO PAULO BARRETO DE MENEZES - 843432/2017","13210011","14.46"
"18000","SEDUC","1","2021","181011","SEDUC          ","101005144","Contrapartida do Convênio REALIZAÇÃO DO TORNEIO SERGIPANO DE FUTEBO - 881822/2018","13210011","0.11"
"18000","SEDUC","1","2021","181011","SEDUC          ","101005160","Contrapartida do Convênio PAR - 851553/2017","13210011","3.7"
"18000","SEDUC","1","2021","181011","SEDUC          ","101005162","Contrapartida do Convênio QUADRAS ESPORTIVAS - 843981/2017","13210011","2.73"
